52.514677,13.239263
52.519025,13.401286
52.505076,13.277996
52.518574,13.376124
52.501801,13.445717
52.504781,13.335101
52.520810,13.409365
52.525016,13.369322
52.517835,13.393743
52.519427,13.398898
52.513711,13.392541
52.518231,13.408708
52.514505,13.350110
52.516244,13.377717
52.505102,13.439748
52.517524,13.352756
52.513929,13.378705
52.519901,13.414757
